file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b
audio/1040.wav,audio/1442.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2efa3bb1-c243-454d-883b-fcb095ece69d.mp3,./dataset/reazonspeech_wav_out/003/7686a42e3dd25.wav
audio/2092.wav,audio/0294.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2472.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c8ecf7-8935-4257-8411-870b69171b77.mp3
audio/1553.wav,audio/0928.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/985e7ff794f87.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d4/d4b2d556-4ac7-463b-8981-be015bdfcee5.mp3
audio/2358.wav,audio/0185.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5993.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8d/8ddfe523-dbe0-4828-99d1-ed16baa328f6.mp3
audio/0687.wav,audio/1453.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/14/14a8d421-8110-4ad1-bf5b-f05cf9f55198.mp3,./dataset/reazonspeech_wav_out/001/786f866ef5baa.wav
audio/2268.wav,audio/0153.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4862.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/336bc325-acfb-4fbc-a717-761de200343e.mp3
audio/1183.wav,audio/2427.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/22312c67faee0.wav,./dataset/coco_nut/wav/6/6701.wav
audio/1293.wav,audio/0218.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/401e0dbe097c0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/40/408a1080-d361-4ac6-be2f-b08881f1cae6.mp3
audio/1931.wav,audio/0213.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0467.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/49/493176f7-f0a1-4c95-b9b4-e9da439d9ee8.mp3
audio/1611.wav,audio/0803.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/a8b6cfc51fa1e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fb5926ff-514e-4e91-9aa3-a458ee35b0e5.mp3
audio/2207.wav,audio/1164.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4071.wav,./dataset/reazonspeech_wav_out/001/1ca361c3a62b3.wav
audio/2426.wav,audio/1585.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6682.wav,./dataset/reazonspeech_wav_out/001/a224c8f69fef8.wav
audio/0312.wav,audio/1533.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d9/d98c91ed-a172-4152-9bf5-3d0a42a8cb4b.mp3,./dataset/reazonspeech_wav_out/001/8e9e142878faf.wav
audio/1243.wav,audio/0161.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/30fdab86adfa4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15668eda-6458-4b2a-a3c1-d694c558cd32.mp3
audio/2283.wav,audio/0722.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5081.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a1e29ba3-45dc-4474-aeed-e1830b34c4c0.mp3
audio/1646.wav,audio/0940.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/b36ef748721b5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/94/94616475-e8ae-4652-b07b-4dc1e62d64e2.mp3
audio/2094.wav,audio/1599.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2475.wav,./dataset/reazonspeech_wav_out/001/a5939e6e6445e.wav
audio/1129.wav,audio/0828.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/11e58ea5f3119.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1e/1ea9e493-0d16-4faf-9520-1d7a60230f3f.mp3
audio/0706.wav,audio/1986.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8d/8db89911-f4dc-4865-b3da-8cc68916037f.mp3,./dataset/coco_nut/wav/1/1178.wav
audio/1355.wav,audio/1051.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/55238672c92e9.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62ad6834-e073-4ca9-8463-ecaca1c0db0b.mp3
audio/0059.wav,audio/1590.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/57c25079-d05c-4af7-bebf-4434f37e3ea8.mp3,./dataset/reazonspeech_wav_out/000/a493af1893dfe.wav
audio/0358.wav,audio/1295.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/83/8361b008-6286-41a8-9fdc-ec9f3eacece6.mp3,./dataset/reazonspeech_wav_out/002/40a02a111cbe8.wav
audio/1981.wav,audio/0457.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1131.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3f/3f7dd13b-df32-4f45-87c2-a7b859662e83.mp3
audio/1946.wav,audio/0540.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0660.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5a/5af6513a-6ec0-41df-98ac-225fcb0e8da9.mp3
audio/0817.wav,audio/2002.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/46/46ffb3a3-4aeb-4eb9-a42d-61eb9f129509.mp3,./dataset/coco_nut/wav/1/1291.wav
audio/0087.wav,audio/1580.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a8/a80e4181-c050-4a50-a44b-988d57fbc293.mp3,./dataset/reazonspeech_wav_out/001/9f539e652fee4.wav
audio/2173.wav,audio/0512.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3848.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3
audio/1582.wav,audio/0981.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/a0f8f4fb51b64.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e698ece-51fd-47c5-92af-2626468589e9.mp3
audio/0534.wav,audio/1829.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e5a68790-3e48-4c12-926d-d8f4becf8a60.mp3,./dataset/reazonspeech_wav_out/001/e7d1ec2812fea.wav
audio/1209.wav,audio/0234.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/290f5ab546e40.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f3/f3c18f39-3603-4659-a852-1aabef093b34.mp3
audio/1382.wav,audio/2398.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/5e2253990b45d.wav,./dataset/coco_nut/wav/6/6494.wav
audio/1176.wav,audio/0071.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/201863ace4f99.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e9/e9421b0d-f6e7-4444-bbe7-5b75579b4aad.mp3
audio/1980.wav,audio/1423.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1109.wav,./dataset/reazonspeech_wav_out/003/6d92f153ef8cf.wav
audio/0650.wav,audio/2080.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e8/e8242594-8e13-481b-8334-0ad5bd7c27de.mp3,./dataset/coco_nut/wav/2/2320.wav
audio/2007.wav,audio/1879.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1394.wav,./dataset/reazonspeech_wav_out/001/f958e7691121d.wav
audio/0295.wav,audio/2068.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d3b9f839-c2c3-4c52-b941-ef0273a02f1b.mp3,./dataset/coco_nut/wav/2/2134.wav
audio/0022.wav,audio/1732.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e9/e96dd0fb-c31b-4d0b-a439-82919cb00c5f.mp3,./dataset/reazonspeech_wav_out/003/cdcf829a0f997.wav
audio/0024.wav,audio/2303.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0f/0ff81a6c-dd40-4999-9f43-e5dda160957d.mp3,./dataset/coco_nut/wav/5/5286.wav
audio/2003.wav,audio/1619.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1294.wav,./dataset/reazonspeech_wav_out/003/ab45d9471a090.wav
audio/2216.wav,audio/1005.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4131.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8a/8a84d714-2c3d-49a1-b8ea-68a0eb577547.mp3
audio/2206.wav,audio/0573.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4067.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/4750a74c-ea04-441c-9957-90ff0cacfcdc.mp3
audio/2393.wav,audio/1860.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6414.wav,./dataset/reazonspeech_wav_out/001/f32a54a83c916.wav
audio/1447.wav,audio/0555.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/77356d7710300.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c4/c4a844a9-e8b1-4836-b5b6-227d44e913db.mp3
audio/2028.wav,audio/1260.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1637.wav,./dataset/reazonspeech_wav_out/001/3597ee3496545.wav
audio/1106.wav,audio/0675.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/0c2fc37ee6bec.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6d/6d5a2fbe-b965-4e7e-89ba-095f7f611e41.mp3
audio/0997.wav,audio/1877.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/38/3877bfdb-b50f-495d-8c61-0d1b59d1a509.mp3,./dataset/reazonspeech_wav_out/003/f8d46ce9adb78.wav
audio/0574.wav,audio/1568.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/52/525f0d4b-514e-448c-a35b-6a76af9e6849.mp3,./dataset/reazonspeech_wav_out/001/9c71cf39afa4f.wav
audio/0342.wav,audio/2329.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/8013d797-16f2-490a-b41c-ed77d1502bb3.mp3,./dataset/coco_nut/wav/5/5578.wav
audio/0272.wav,audio/1114.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cb/cb5f5bec-e139-4c8e-a1aa-85646faedb9b.mp3,./dataset/reazonspeech_wav_out/001/0e25efda26093.wav
audio/0464.wav,audio/1891.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d35b13a-3ef6-4cba-baf1-cfaeea0448cc.mp3,./dataset/reazonspeech_wav_out/003/fed8fc77e86d4.wav
audio/2453.wav,audio/0363.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6872.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/4731d420-d703-4ae1-9562-dcc327dd4d9d.mp3
audio/0665.wav,audio/1598.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a1/a11bbc85-d7a6-40d7-85a5-71190b15231a.mp3,./dataset/reazonspeech_wav_out/000/a57a9d041ed8e.wav
audio/0605.wav,audio/1749.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f9831bae-77d1-4441-bf68-8a2243be161d.mp3,./dataset/reazonspeech_wav_out/002/d100bf358ec5b.wav
audio/0382.wav,audio/1801.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f0/f09d38f0-5747-4362-a321-e89206d66c4c.mp3,./dataset/reazonspeech_wav_out/001/dfac0a9871754.wav
audio/2337.wav,audio/0423.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5652.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32255473-2d8e-412b-819b-7300e9cc7f09.mp3
audio/0499.wav,audio/2139.wav,1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b662708-439a-4abd-9338-58eea56aa223.mp3,./dataset/coco_nut/wav/3/3316.wav
audio/1060.wav,audio/2079.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/86/86c40374-f1c9-4f1f-a397-7b22b426fa5b.mp3,./dataset/coco_nut/wav/2/2319.wav
audio/1845.wav,audio/0282.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/ee03a3a5c8992.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1d/1df26553-e079-4209-8a69-9156c69f891e.mp3
audio/0876.wav,audio/1107.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/33d8895c-68a1-45cf-907a-4f7b4ba2708b.mp3,./dataset/reazonspeech_wav_out/003/0cb2263610596.wav
audio/2107.wav,audio/1822.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2743.wav,./dataset/reazonspeech_wav_out/001/e55c5574395da.wav
audio/2246.wav,audio/0968.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4649.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/97/97f5cd08-4ade-4643-b703-00de0e211403.mp3
audio/1838.wav,audio/2118.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/eb0f575ac5c6f.wav,./dataset/coco_nut/wav/2/2782.wav
audio/1763.wav,audio/0461.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/d4fffde01fadd.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/85/85854cfa-3b5a-4bcf-95cb-9c5e119bcd98.mp3
audio/0639.wav,audio/1498.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc6cd58e-750c-4ff6-8c20-d529fda1941f.mp3,./dataset/reazonspeech_wav_out/000/846e2368ffd9d.wav
audio/0862.wav,audio/1152.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c0/c0b8f3b0-d71e-427e-a547-cf181b32fbab.mp3,./dataset/reazonspeech_wav_out/001/18c9162407ae1.wav
audio/0525.wav,audio/1097.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d310098a-6b22-402d-9d34-7e43bb6b334c.mp3,./dataset/reazonspeech_wav_out/000/09bde0fc92aa9.wav
audio/2094.wav,audio/0527.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2475.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/696088c2-5161-47cb-bc30-609425fb2f0e.mp3
audio/2241.wav,audio/1062.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4559.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1851ebbd-dc24-4264-a3ce-66287de45135.mp3
audio/0429.wav,audio/2387.wav,1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7c/7cc6980b-e77d-44aa-9e5e-da34a6e02518.mp3,./dataset/coco_nut/wav/6/6250.wav
audio/1064.wav,audio/2437.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/eb/eb2b0c09-65ed-48aa-ba2e-368e32f7af57.mp3,./dataset/coco_nut/wav/6/6759.wav
audio/2100.wav,audio/1470.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2527.wav,./dataset/reazonspeech_wav_out/001/7d92833c3b1ae.wav
audio/1438.wav,audio/0027.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/7451c05c7d18d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea2325a-ab3f-4dfb-a2bc-0a2773e6589c.mp3
audio/0320.wav,audio/1858.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/66b21b98-1c54-418c-a71e-06022ca020dc.mp3,./dataset/reazonspeech_wav_out/001/f2ca3ed3d42cf.wav
audio/1984.wav,audio/1051.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1159.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62ad6834-e073-4ca9-8463-ecaca1c0db0b.mp3
audio/0041.wav,audio/1181.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ffce5b15-1ef9-4b0c-b078-ca92384d73b8.mp3,./dataset/reazonspeech_wav_out/003/21edf31f6547d.wav
audio/1540.wav,audio/0661.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/91f2ee8ba2721.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a8/a80a2054-e25f-4729-844a-d49ec9a58405.mp3
audio/1277.wav,audio/2362.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/3c2373eea4ae3.wav,./dataset/coco_nut/wav/6/6011.wav
audio/1401.wav,audio/0903.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/6431041782edb.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4d/4d78ad9d-c4f7-4baa-b357-9e55dad3f526.mp3
audio/2182.wav,audio/1194.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/3/3957.wav,./dataset/reazonspeech_wav_out/003/2629e78557430.wav
audio/0189.wav,audio/1835.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0d/0dc6b2a7-16a7-43a7-baae-af984c047459.mp3,./dataset/reazonspeech_wav_out/003/e9bac9a11105f.wav
audio/1038.wav,audio/2079.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a6/a696506d-0d77-4386-8913-c462670af76b.mp3,./dataset/coco_nut/wav/2/2319.wav
audio/1040.wav,audio/2090.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2efa3bb1-c243-454d-883b-fcb095ece69d.mp3,./dataset/coco_nut/wav/2/2447.wav
audio/0791.wav,audio/1129.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/64/6432cd81-eed4-4d53-a76d-aaf416e08b60.mp3,./dataset/reazonspeech_wav_out/002/11e58ea5f3119.wav
audio/0051.wav,audio/2134.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6c/6c631844-60c6-4a38-be88-73054fb0fad8.mp3,./dataset/coco_nut/wav/3/3120.wav
audio/0371.wav,audio/2112.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d1778c83-027c-4e53-a10f-224c4c52a6ee.mp3,./dataset/coco_nut/wav/2/2755.wav
audio/2089.wav,audio/0179.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2435.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ce/cea4ea48-3af5-4616-8dfb-f7b9303745aa.mp3
audio/0119.wav,audio/1522.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f3/f3c5d217-363d-448c-9eae-b74ece7cf8ca.mp3,./dataset/reazonspeech_wav_out/000/8a6cac2d6e8ed.wav
audio/0907.wav,audio/1326.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/595aaf17-16df-4273-9d01-97799632e5f8.mp3,./dataset/reazonspeech_wav_out/001/4b9d9392390e6.wav
audio/0093.wav,audio/1348.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8c/8c0c4791-8b2d-400d-bd27-f31a0d3516cc.mp3,./dataset/reazonspeech_wav_out/001/5271ef96d3ce0.wav
audio/2192.wav,audio/1107.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/3/3997.wav,./dataset/reazonspeech_wav_out/003/0cb2263610596.wav
audio/2437.wav,audio/0910.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6759.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3ce30601-bd77-4bba-81a2-93a08c11ca33.mp3
audio/1567.wav,audio/2127.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/9bea615952e45.wav,./dataset/coco_nut/wav/2/2887.wav
audio/0344.wav,audio/1329.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/86/86ea17a1-4def-4dca-a8c5-081a3c61da96.mp3,./dataset/reazonspeech_wav_out/002/4c0dc2687325c.wav
audio/1880.wav,audio/0262.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f970a9357d06f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b47c400-ed31-41ec-9df3-cae3c7054cff.mp3
audio/1801.wav,audio/0641.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/dfac0a9871754.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4b/4b4dedb4-1845-4527-8a75-2a13782445f4.mp3
audio/1224.wav,audio/1008.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/2bc5c6ab98136.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e1/e1c73798-2c1a-4ae3-8074-6a1a257904eb.mp3
audio/1703.wav,audio/0744.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/c72b67734393c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20cdeb26-5561-42b0-8890-fe077a8f99e8.mp3
audio/0117.wav,audio/1103.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/89/89b60108-0ed0-4fc9-8a89-032c42125291.mp3,./dataset/reazonspeech_wav_out/003/0b75106439488.wav
audio/0706.wav,audio/1812.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8d/8db89911-f4dc-4865-b3da-8cc68916037f.mp3,./dataset/reazonspeech_wav_out/000/e300571342a81.wav
audio/1647.wav,audio/2446.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/b378e98e5839a.wav,./dataset/coco_nut/wav/6/6852.wav
audio/1996.wav,audio/1794.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1230.wav,./dataset/reazonspeech_wav_out/002/de82b0d9710fb.wav
audio/0293.wav,audio/1463.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7ab79afd-a264-4daf-b6c9-d380a53418e0.mp3,./dataset/reazonspeech_wav_out/003/7b3f493088548.wav
audio/0851.wav,audio/1791.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae4562f4-a532-463e-9e8f-dd0532f5790c.mp3,./dataset/reazonspeech_wav_out/001/dd57cc25f7a93.wav
audio/0472.wav,audio/1945.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/45/453e042f-b23c-45d5-836e-f77467d2d325.mp3,./dataset/coco_nut/wav/0/0644.wav
audio/1658.wav,audio/0906.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/b698a4d3f4998.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e3561de4-7bdb-4266-b735-7a3af63f864b.mp3
audio/2182.wav,audio/0519.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3957.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/12/12dc6890-46aa-4430-b3b7-5b265713afef.mp3
audio/0627.wav,audio/1112.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ce/cef2bf28-4fe5-46d3-8e39-c0a88b8dea33.mp3,./dataset/reazonspeech_wav_out/002/0dd8752156ff1.wav
audio/0938.wav,audio/1226.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff49c1a8-892c-40a0-95db-067959d78715.mp3,./dataset/reazonspeech_wav_out/001/2c0e830766e14.wav
audio/2470.wav,audio/0321.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7220.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7f/7f0046a6-b7cf-47ab-855f-4253966e4456.mp3
audio/0309.wav,audio/1411.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/61/6109e60a-552a-4e49-a183-68875e6614bc.mp3,./dataset/reazonspeech_wav_out/001/69c4d06c1fb5d.wav
audio/2310.wav,audio/1436.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5353.wav,./dataset/reazonspeech_wav_out/000/742438f73c03f.wav
audio/2378.wav,audio/0290.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6145.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/598f7a4d-735e-4188-990b-e22ca5e0b384.mp3
audio/1554.wav,audio/2495.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/9899b573ba1e1.wav,./dataset/coco_nut/wav/7/7606.wav
audio/2233.wav,audio/1482.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4491.wav,./dataset/reazonspeech_wav_out/001/8070a0fee5a05.wav
audio/1188.wav,audio/0933.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/233ee9dd7050c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/46/46dc83e0-c05d-4e88-a083-378e702d7890.mp3
audio/1278.wav,audio/0231.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/3c8c974fd619e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/dd04b78b-12c8-4385-87c6-cbfae6b58f96.mp3
